CarID,Timestamp,lat,long,LastName,FirstName,CurrentEmploymentType,CurrentEmploymentTitle
26,18:17:16,36.07161412,24.88416037,Onda,Marin,Engineering,Drill Site Manager
26,18:17:32,36.07021904,24.88421114,Onda,Marin,Engineering,Drill Site Manager
26,18:17:46,36.06895997,24.88420254,Onda,Marin,Engineering,Drill Site Manager
26,18:18:01,36.06762113,24.88434214,Onda,Marin,Engineering,Drill Site Manager
26,18:18:18,36.06649124,24.88461531,Onda,Marin,Engineering,Drill Site Manager
26,18:18:37,36.06606989,24.88593282,Onda,Marin,Engineering,Drill Site Manager
26,18:19:00,36.06463029,24.88640959,Onda,Marin,Engineering,Drill Site Manager
26,18:19:17,36.0636753,24.88702792,Onda,Marin,Engineering,Drill Site Manager
26,18:19:37,36.06240689,24.88769096,Onda,Marin,Engineering,Drill Site Manager
26,18:19:54,36.06219479,24.88900348,Onda,Marin,Engineering,Drill Site Manager
26,18:20:09,36.06181619,24.88991267,Onda,Marin,Engineering,Drill Site Manager
26,18:20:23,36.06056820000001,24.88980094,Onda,Marin,Engineering,Drill Site Manager
26,18:20:40,36.05978786,24.89062875,Onda,Marin,Engineering,Drill Site Manager
26,18:20:58,36.05870362,24.89103698,Onda,Marin,Engineering,Drill Site Manager
26,18:21:11,36.05851866,24.89206596,Onda,Marin,Engineering,Drill Site Manager
26,18:21:30,36.05711607,24.89233438,Onda,Marin,Engineering,Drill Site Manager
26,18:21:48,36.05648166,24.893784600000004,Onda,Marin,Engineering,Drill Site Manager
26,18:22:00,36.05609128,24.89473239,Onda,Marin,Engineering,Drill Site Manager
26,18:22:19,36.05562722,24.89634076,Onda,Marin,Engineering,Drill Site Manager
26,18:22:35,36.05514113,24.89763735,Onda,Marin,Engineering,Drill Site Manager
26,18:22:52,36.05480101,24.89909848,Onda,Marin,Engineering,Drill Site Manager
26,19:57:06,36.05461942,24.89938535,Onda,Marin,Engineering,Drill Site Manager
26,19:57:30,36.05524248,24.89747402,Onda,Marin,Engineering,Drill Site Manager
26,19:57:48,36.05571893,24.89591532,Onda,Marin,Engineering,Drill Site Manager
26,19:58:02,36.05614655,24.89478624,Onda,Marin,Engineering,Drill Site Manager
26,19:58:17,36.05657258,24.89349903,Onda,Marin,Engineering,Drill Site Manager
26,19:58:34,36.05720676,24.89221089,Onda,Marin,Engineering,Drill Site Manager
26,19:58:48,36.05841,24.89218266,Onda,Marin,Engineering,Drill Site Manager
26,19:59:10,36.05923083,24.89106001,Onda,Marin,Engineering,Drill Site Manager
26,19:59:28,36.05983929,24.89007825,Onda,Marin,Engineering,Drill Site Manager
26,19:59:45,36.06111244,24.88979799,Onda,Marin,Engineering,Drill Site Manager
26,19:59:57,36.06211855,24.88993967,Onda,Marin,Engineering,Drill Site Manager
26,20:00:11,36.06216335,24.88876447,Onda,Marin,Engineering,Drill Site Manager
26,20:00:32,36.06295101,24.88767391,Onda,Marin,Engineering,Drill Site Manager
26,20:00:50,36.06414719,24.88704002,Onda,Marin,Engineering,Drill Site Manager
26,20:01:06,36.06462362,24.88606171,Onda,Marin,Engineering,Drill Site Manager
26,20:01:18,36.06552186,24.88588325,Onda,Marin,Engineering,Drill Site Manager
26,20:01:37,36.06644831,24.88522478,Onda,Marin,Engineering,Drill Site Manager
26,20:01:56,36.06720902,24.88434524,Onda,Marin,Engineering,Drill Site Manager
26,20:02:14,36.06878398,24.88422105,Onda,Marin,Engineering,Drill Site Manager
26,20:02:34,36.07052939,24.88417312,Onda,Marin,Engineering,Drill Site Manager
26,20:02:51,36.07201864,24.88412281,Onda,Marin,Engineering,Drill Site Manager
