CarID,Timestamp,lat,long,LastName,FirstName,CurrentEmploymentType,CurrentEmploymentTitle
19,06:53:01,36.0878448,24.85630104,Frente,Vira,Engineering,Hydraulic Technician
19,06:53:21,36.08726212,24.85505838,Frente,Vira,Engineering,Hydraulic Technician
19,06:53:38,36.08571867,24.85508259,Frente,Vira,Engineering,Hydraulic Technician
19,06:53:57,36.08404755,24.85514113,Frente,Vira,Engineering,Hydraulic Technician
19,06:54:15,36.08369049,24.85397799,Frente,Vira,Engineering,Hydraulic Technician
19,06:54:36,36.08282783,24.8530455,Frente,Vira,Engineering,Hydraulic Technician
19,06:54:59,36.08271814,24.85099806,Frente,Vira,Engineering,Hydraulic Technician
19,07:40:14,36.08181307,24.85165135,Frente,Vira,Engineering,Hydraulic Technician
19,07:40:29,36.08175356,24.85231994,Frente,Vira,Engineering,Hydraulic Technician
19,07:40:44,36.08160869,24.85293177,Frente,Vira,Engineering,Hydraulic Technician
19,07:41:01,36.08093047,24.85303268,Frente,Vira,Engineering,Hydraulic Technician
19,07:41:16,36.08092652,24.85382274,Frente,Vira,Engineering,Hydraulic Technician
19,07:41:32,36.08088481,24.85459618,Frente,Vira,Engineering,Hydraulic Technician
19,07:41:52,36.08024015,24.85487345,Frente,Vira,Engineering,Hydraulic Technician
19,07:42:14,36.07937275,24.85531101,Frente,Vira,Engineering,Hydraulic Technician
19,07:42:34,36.07933525,24.85628212,Frente,Vira,Engineering,Hydraulic Technician
19,07:42:48,36.07935399,24.8569508,Frente,Vira,Engineering,Hydraulic Technician
19,07:43:09,36.07936326,24.85804353,Frente,Vira,Engineering,Hydraulic Technician
19,07:43:30,36.07930424,24.85901324,Frente,Vira,Engineering,Hydraulic Technician
19,07:43:43,36.07864997,24.85911766,Frente,Vira,Engineering,Hydraulic Technician
19,07:43:56,36.07802391,24.85913667,Frente,Vira,Engineering,Hydraulic Technician
19,07:44:10,36.07802101,24.8598469,Frente,Vira,Engineering,Hydraulic Technician
19,07:44:28,36.0780373,24.86069665,Frente,Vira,Engineering,Hydraulic Technician
19,07:44:41,36.0780597,24.86138936,Frente,Vira,Engineering,Hydraulic Technician
19,07:44:53,36.07802521,24.86195003,Frente,Vira,Engineering,Hydraulic Technician
19,07:45:05,36.07804409,24.86254746,Frente,Vira,Engineering,Hydraulic Technician
19,07:45:18,36.07807119,24.86321201,Frente,Vira,Engineering,Hydraulic Technician
19,07:45:32,36.07783753,24.86376183,Frente,Vira,Engineering,Hydraulic Technician
19,07:45:43,36.07732401,24.86398285,Frente,Vira,Engineering,Hydraulic Technician
19,07:45:58,36.07674156,24.86441158,Frente,Vira,Engineering,Hydraulic Technician
19,07:46:08,36.07655547,24.86486316,Frente,Vira,Engineering,Hydraulic Technician
19,07:46:19,36.07633335,24.86533957,Frente,Vira,Engineering,Hydraulic Technician
19,07:46:29,36.07610981,24.86577862,Frente,Vira,Engineering,Hydraulic Technician
19,07:46:41,36.07550244,24.86577508,Frente,Vira,Engineering,Hydraulic Technician
19,07:46:51,36.07500758,24.86576149,Frente,Vira,Engineering,Hydraulic Technician
19,07:47:03,36.07442221,24.86571006,Frente,Vira,Engineering,Hydraulic Technician
19,07:47:14,36.07387365,24.86571932,Frente,Vira,Engineering,Hydraulic Technician
19,07:47:24,36.07338887,24.86577962,Frente,Vira,Engineering,Hydraulic Technician
19,07:47:34,36.07332898,24.86623026,Frente,Vira,Engineering,Hydraulic Technician
19,07:47:44,36.07328441,24.86668159,Frente,Vira,Engineering,Hydraulic Technician
19,07:47:56,36.07267829,24.8666895,Frente,Vira,Engineering,Hydraulic Technician
19,07:48:07,36.07242393,24.86698592,Frente,Vira,Engineering,Hydraulic Technician
19,07:48:17,36.07238099,24.86748557,Frente,Vira,Engineering,Hydraulic Technician
19,07:48:30,36.07228599,24.86807628,Frente,Vira,Engineering,Hydraulic Technician
19,07:48:42,36.07170358,24.86816737,Frente,Vira,Engineering,Hydraulic Technician
19,07:48:53,36.07113965,24.868178,Frente,Vira,Engineering,Hydraulic Technician
19,07:49:07,36.07053158,24.86826968,Frente,Vira,Engineering,Hydraulic Technician
19,07:49:17,36.07028226,24.86858014,Frente,Vira,Engineering,Hydraulic Technician
19,07:49:28,36.06970818,24.86857665,Frente,Vira,Engineering,Hydraulic Technician
19,07:49:41,36.06962747,24.86914789,Frente,Vira,Engineering,Hydraulic Technician
19,07:49:56,36.06963961,24.86990327,Frente,Vira,Engineering,Hydraulic Technician
19,07:50:08,36.06964425,24.87048752,Frente,Vira,Engineering,Hydraulic Technician
19,07:50:20,36.06965111,24.87107652,Frente,Vira,Engineering,Hydraulic Technician
19,07:50:34,36.06956903,24.87180028,Frente,Vira,Engineering,Hydraulic Technician
19,07:50:46,36.06952392,24.87239025,Frente,Vira,Engineering,Hydraulic Technician
19,07:50:57,36.06946159,24.87293463,Frente,Vira,Engineering,Hydraulic Technician
19,07:51:09,36.06936244,24.87350219,Frente,Vira,Engineering,Hydraulic Technician
19,07:51:20,36.06932402,24.87408352,Frente,Vira,Engineering,Hydraulic Technician
19,07:51:33,36.06923947,24.87470951,Frente,Vira,Engineering,Hydraulic Technician
19,07:51:49,36.06842871,24.87476482,Frente,Vira,Engineering,Hydraulic Technician
19,07:52:03,36.06834422,24.87542567,Frente,Vira,Engineering,Hydraulic Technician
19,07:52:15,36.06832128,24.87599489,Frente,Vira,Engineering,Hydraulic Technician
19,07:52:29,36.06795697,24.87629509,Frente,Vira,Engineering,Hydraulic Technician
19,07:52:46,36.06711766,24.87638074,Frente,Vira,Engineering,Hydraulic Technician
19,07:53:04,36.06621767,24.87643515,Frente,Vira,Engineering,Hydraulic Technician
19,07:53:20,36.06542765,24.87644235,Frente,Vira,Engineering,Hydraulic Technician
19,07:53:35,36.06466542,24.87638838,Frente,Vira,Engineering,Hydraulic Technician
19,07:53:47,36.06405718,24.87647053,Frente,Vira,Engineering,Hydraulic Technician
19,07:53:59,36.06346899,24.87649802,Frente,Vira,Engineering,Hydraulic Technician
19,07:54:15,36.06269852,24.87643763,Frente,Vira,Engineering,Hydraulic Technician
19,07:54:28,36.06206706,24.8764208,Frente,Vira,Engineering,Hydraulic Technician
19,07:54:38,36.06152373,24.87628505,Frente,Vira,Engineering,Hydraulic Technician
19,07:54:55,36.0606681,24.87623114,Frente,Vira,Engineering,Hydraulic Technician
19,07:55:07,36.06012894,24.87618847,Frente,Vira,Engineering,Hydraulic Technician
19,07:55:19,36.05949911,24.87622151,Frente,Vira,Engineering,Hydraulic Technician
19,07:55:33,36.05882605,24.87617858,Frente,Vira,Engineering,Hydraulic Technician
19,07:55:47,36.05809062,24.8761592,Frente,Vira,Engineering,Hydraulic Technician
19,07:56:01,36.05740354,24.87620178,Frente,Vira,Engineering,Hydraulic Technician
19,07:56:21,36.05641394,24.87620388,Frente,Vira,Engineering,Hydraulic Technician
19,07:56:31,36.0558994,24.87616212,Frente,Vira,Engineering,Hydraulic Technician
19,07:56:45,36.05521433,24.87617716,Frente,Vira,Engineering,Hydraulic Technician
19,07:56:58,36.05457365,24.87618022,Frente,Vira,Engineering,Hydraulic Technician
19,07:57:12,36.05384908,24.87616841,Frente,Vira,Engineering,Hydraulic Technician
19,07:57:23,36.05331667,24.87632598,Frente,Vira,Engineering,Hydraulic Technician
19,07:57:34,36.05279385,24.87649213,Frente,Vira,Engineering,Hydraulic Technician
19,07:57:47,36.05215443,24.87657636,Frente,Vira,Engineering,Hydraulic Technician
19,07:57:58,36.05195116,24.87689276,Frente,Vira,Engineering,Hydraulic Technician
19,07:58:09,36.05192679,24.87745044,Frente,Vira,Engineering,Hydraulic Technician
19,07:58:22,36.05194709,24.87810918,Frente,Vira,Engineering,Hydraulic Technician
19,07:58:33,36.0519262,24.87864583,Frente,Vira,Engineering,Hydraulic Technician
19,07:58:45,36.05193642,24.87923538,Frente,Vira,Engineering,Hydraulic Technician
19,07:58:55,36.05177867,24.87959249,Frente,Vira,Engineering,Hydraulic Technician
19,07:59:07,36.05118497,24.87958507,Frente,Vira,Engineering,Hydraulic Technician
19,07:59:18,36.05061547,24.87959136,Frente,Vira,Engineering,Hydraulic Technician
19,07:59:28,36.0501259,24.87956848,Frente,Vira,Engineering,Hydraulic Technician
19,07:59:41,36.04947678,24.87957004,Frente,Vira,Engineering,Hydraulic Technician
19,07:59:52,36.04892859,24.87956661,Frente,Vira,Engineering,Hydraulic Technician
19,08:00:02,36.04842527,24.87957388,Frente,Vira,Engineering,Hydraulic Technician
19,11:56:01,36.0481104,24.87957539,Frente,Vira,Engineering,Hydraulic Technician
19,11:56:12,36.0490792,24.87958166,Frente,Vira,Engineering,Hydraulic Technician
19,11:56:24,36.05011521,24.87957319,Frente,Vira,Engineering,Hydraulic Technician
19,11:56:35,36.05013071,24.87815843,Frente,Vira,Engineering,Hydraulic Technician
19,11:56:46,36.05014724,24.876513100000004,Frente,Vira,Engineering,Hydraulic Technician
19,11:56:57,36.0504347,24.87531842,Frente,Vira,Engineering,Hydraulic Technician
19,11:57:09,36.05103748,24.87474103,Frente,Vira,Engineering,Hydraulic Technician
