CarID,Timestamp,lat,long,LastName,FirstName,CurrentEmploymentType,CurrentEmploymentTitle
2,07:56:01,36.08545585,24.86043221,Azada,Lars,Engineering,Engineer
2,07:56:18,36.08551519,24.85949102,Azada,Lars,Engineering,Engineer
2,07:56:33,36.08550139,24.85881502,Azada,Lars,Engineering,Engineer
2,07:56:52,36.08542372,24.85784872,Azada,Lars,Engineering,Engineer
2,07:57:06,36.08486107,24.85770362,Azada,Lars,Engineering,Engineer
2,07:57:21,36.08426068,24.85745349,Azada,Lars,Engineering,Engineer
2,07:57:35,36.08424366,24.85680348,Azada,Lars,Engineering,Engineer
2,07:57:49,36.08424667,24.85612077,Azada,Lars,Engineering,Engineer
2,07:58:08,36.08428889,24.85516721,Azada,Lars,Engineering,Engineer
2,07:58:23,36.08371977,24.85496416,Azada,Lars,Engineering,Engineer
2,07:58:41,36.08369341,24.85409459,Azada,Lars,Engineering,Engineer
2,07:59:03,36.08287004,24.85386302,Azada,Lars,Engineering,Engineer
2,07:59:29,36.08280734,24.85262375,Azada,Lars,Engineering,Engineer
2,07:59:50,36.08276689,24.85149356,Azada,Lars,Engineering,Engineer
2,08:00:09,36.08230602,24.851004,Azada,Lars,Engineering,Engineer
2,08:26:06,36.08173861,24.85120979,Azada,Lars,Engineering,Engineer
2,08:26:25,36.08174967,24.85214487,Azada,Lars,Engineering,Engineer
2,08:26:43,36.08165554,24.85293136,Azada,Lars,Engineering,Engineer
2,08:26:55,36.08102810000001,24.85296081,Azada,Lars,Engineering,Engineer
2,08:27:13,36.08086762,24.85369104,Azada,Lars,Engineering,Engineer
2,08:27:29,36.08086028,24.85441793,Azada,Lars,Engineering,Engineer
2,08:27:45,36.08051017,24.854853100000003,Azada,Lars,Engineering,Engineer
2,08:27:58,36.07989426,24.85490927,Azada,Lars,Engineering,Engineer
2,08:28:14,36.07933116,24.85527427,Azada,Lars,Engineering,Engineer
2,08:28:34,36.07937114,24.85630002,Azada,Lars,Engineering,Engineer
2,08:28:49,36.07935321,24.85702164,Azada,Lars,Engineering,Engineer
2,08:29:03,36.07937238,24.85771798,Azada,Lars,Engineering,Engineer
2,08:29:16,36.07933623,24.858316100000003,Azada,Lars,Engineering,Engineer
2,08:29:34,36.07910754,24.85904877,Azada,Lars,Engineering,Engineer
2,08:29:52,36.07822437,24.85907245,Azada,Lars,Engineering,Engineer
2,08:30:07,36.07802341,24.859693300000004,Azada,Lars,Engineering,Engineer
2,08:30:17,36.07803837,24.86017948,Azada,Lars,Engineering,Engineer
2,08:30:30,36.07805744,24.86084009,Azada,Lars,Engineering,Engineer
2,08:30:41,36.07807085,24.86138097,Azada,Lars,Engineering,Engineer
2,08:30:52,36.07805073,24.86191965,Azada,Lars,Engineering,Engineer
2,08:31:06,36.07806118,24.86262343,Azada,Lars,Engineering,Engineer
2,08:31:19,36.07806974,24.8632683,Azada,Lars,Engineering,Engineer
2,08:31:34,36.07776086,24.86379973,Azada,Lars,Engineering,Engineer
2,08:31:44,36.07731173,24.86400839,Azada,Lars,Engineering,Engineer
2,08:31:56,36.07678778,24.86431919,Azada,Lars,Engineering,Engineer
2,08:32:10,36.07648588,24.86492354,Azada,Lars,Engineering,Engineer
2,08:32:24,36.07621638,24.86559387,Azada,Lars,Engineering,Engineer
2,08:32:35,36.07581352,24.86579483,Azada,Lars,Engineering,Engineer
2,08:32:47,36.07521126,24.8657665,Azada,Lars,Engineering,Engineer
2,08:32:59,36.07461631,24.86572053,Azada,Lars,Engineering,Engineer
2,08:33:15,36.07382524,24.86573612,Azada,Lars,Engineering,Engineer
2,08:33:25,36.07334846,24.86580739,Azada,Lars,Engineering,Engineer
2,08:33:40,36.07333435,24.86653134,Azada,Lars,Engineering,Engineer
2,08:33:51,36.07293472,24.86666469,Azada,Lars,Engineering,Engineer
2,08:34:01,36.07243932,24.86668189,Azada,Lars,Engineering,Engineer
2,08:34:14,36.07238081,24.86733072,Azada,Lars,Engineering,Engineer
2,08:34:25,36.07234703,24.86786998,Azada,Lars,Engineering,Engineer
2,08:34:36,36.07200207,24.86813047,Azada,Lars,Engineering,Engineer
2,08:34:49,36.07134311,24.86818385,Azada,Lars,Engineering,Engineer
2,08:35:00,36.07079102,24.8681889,Azada,Lars,Engineering,Engineer
2,08:35:11,36.07045516,24.8684672,Azada,Lars,Engineering,Engineer
2,08:35:23,36.06997822,24.8685685,Azada,Lars,Engineering,Engineer
2,08:35:37,36.06962288,24.86893905,Azada,Lars,Engineering,Engineer
2,08:35:48,36.06964471,24.86949839,Azada,Lars,Engineering,Engineer
2,08:35:59,36.06962026,24.87004394,Azada,Lars,Engineering,Engineer
2,08:36:10,36.06964409,24.870591,Azada,Lars,Engineering,Engineer
2,08:36:22,36.06963838,24.87120629,Azada,Lars,Engineering,Engineer
2,08:36:32,36.0695862,24.87167068,Azada,Lars,Engineering,Engineer
2,08:36:42,36.06952175,24.87218498,Azada,Lars,Engineering,Engineer
2,08:36:54,36.0694912,24.87278237,Azada,Lars,Engineering,Engineer
2,08:37:07,36.06941244,24.87342824,Azada,Lars,Engineering,Engineer
2,08:37:19,36.06932804,24.87403124,Azada,Lars,Engineering,Engineer
2,08:37:32,36.06924033,24.8746896,Azada,Lars,Engineering,Engineer
2,08:37:44,36.06867472,24.87475703,Azada,Lars,Engineering,Engineer
2,08:37:56,36.06836878,24.87504044,Azada,Lars,Engineering,Engineer
2,08:38:09,36.06833626,24.87569282,Azada,Lars,Engineering,Engineer
2,08:38:22,36.06827887,24.87626855,Azada,Lars,Engineering,Engineer
2,08:38:44,36.06718111,24.87633183,Azada,Lars,Engineering,Engineer
2,08:39:00,36.06639125,24.87637557,Azada,Lars,Engineering,Engineer
2,08:39:11,36.06583793,24.87643997,Azada,Lars,Engineering,Engineer
2,08:39:27,36.06503928,24.87644689,Azada,Lars,Engineering,Engineer
2,08:39:44,36.06424151,24.8764358,Azada,Lars,Engineering,Engineer
2,08:39:59,36.06349954,24.87646884,Azada,Lars,Engineering,Engineer
2,08:40:14,36.0627439,24.87643073,Azada,Lars,Engineering,Engineer
2,08:40:26,36.06214462,24.87639413,Azada,Lars,Engineering,Engineer
2,08:40:40,36.06140973,24.87622504,Azada,Lars,Engineering,Engineer
2,08:40:58,36.06053216,24.87623809,Azada,Lars,Engineering,Engineer
2,08:41:10,36.05993346,24.87623092,Azada,Lars,Engineering,Engineer
2,08:41:28,36.05904939,24.87623196,Azada,Lars,Engineering,Engineer
2,08:41:44,36.05823139,24.87616852,Azada,Lars,Engineering,Engineer
2,08:41:57,36.05759623,24.87620134,Azada,Lars,Engineering,Engineer
2,08:42:09,36.05698394,24.87619638,Azada,Lars,Engineering,Engineer
2,08:42:24,36.05623547,24.87616431,Azada,Lars,Engineering,Engineer
2,08:42:36,36.055687,24.87617285,Azada,Lars,Engineering,Engineer
2,08:42:47,36.05512892,24.87619214,Azada,Lars,Engineering,Engineer
2,08:42:59,36.05450497,24.87617873,Azada,Lars,Engineering,Engineer
2,08:43:12,36.05384743,24.87618966,Azada,Lars,Engineering,Engineer
2,08:43:22,36.05338557,24.87632271,Azada,Lars,Engineering,Engineer
2,08:43:38,36.05261357,24.87651338,Azada,Lars,Engineering,Engineer
2,08:43:51,36.05196608,24.87657256,Azada,Lars,Engineering,Engineer
2,08:44:04,36.05193563,24.87722164,Azada,Lars,Engineering,Engineer
2,08:44:16,36.05194838,24.87779486,Azada,Lars,Engineering,Engineer
2,08:44:26,36.05192534,24.87829989,Azada,Lars,Engineering,Engineer
2,08:44:36,36.05193101,24.87878323,Azada,Lars,Engineering,Engineer
2,08:44:48,36.05192249,24.87937913,Azada,Lars,Engineering,Engineer
2,08:44:59,36.05156359,24.87957103,Azada,Lars,Engineering,Engineer
2,08:45:11,36.0509776,24.87957239,Azada,Lars,Engineering,Engineer
2,08:45:23,36.05038258,24.87957696,Azada,Lars,Engineering,Engineer
2,08:45:33,36.04988113,24.87958241,Azada,Lars,Engineering,Engineer
2,08:45:43,36.04937208,24.87957703,Azada,Lars,Engineering,Engineer
2,08:45:55,36.04877588,24.87957001,Azada,Lars,Engineering,Engineer
2,08:46:05,36.04828189,24.87956688,Azada,Lars,Engineering,Engineer
2,11:59:04,36.04838304,24.8795764,Azada,Lars,Engineering,Engineer
2,11:59:15,36.04933120000001,24.87957272,Azada,Lars,Engineering,Engineer
2,11:59:25,36.0502189,24.87956547,Azada,Lars,Engineering,Engineer
2,11:59:37,36.05104215,24.87934243,Azada,Lars,Engineering,Engineer
2,11:59:50,36.05104541,24.87822608,Azada,Lars,Engineering,Engineer
2,12:00:06,36.05102147,24.87683355,Azada,Lars,Engineering,Engineer
2,12:00:19,36.05193246,24.87657122,Azada,Lars,Engineering,Engineer
2,12:00:29,36.05281496,24.87649752,Azada,Lars,Engineering,Engineer
2,12:00:42,36.053908,24.87619773,Azada,Lars,Engineering,Engineer
2,12:00:59,36.05535363,24.87617642,Azada,Lars,Engineering,Engineer
2,12:01:11,36.05644891,24.87619497,Azada,Lars,Engineering,Engineer
2,12:01:30,36.05806324,24.87618667,Azada,Lars,Engineering,Engineer
2,12:01:49,36.0597576,24.87619599,Azada,Lars,Engineering,Engineer
2,12:02:07,36.06134517,24.87623964,Azada,Lars,Engineering,Engineer
2,12:02:19,36.06238,24.87639507,Azada,Lars,Engineering,Engineer
2,12:02:42,36.06437129,24.87638355,Azada,Lars,Engineering,Engineer
2,12:02:57,36.06564406,24.87641693,Azada,Lars,Engineering,Engineer
2,12:03:10,36.06677768,24.8764088,Azada,Lars,Engineering,Engineer
2,12:03:22,36.06781107,24.87634259,Azada,Lars,Engineering,Engineer
2,12:03:38,36.06832835,24.87543481,Azada,Lars,Engineering,Engineer
2,12:03:49,36.06865951,24.87475021,Azada,Lars,Engineering,Engineer
2,12:04:01,36.06932252,24.87422589,Azada,Lars,Engineering,Engineer
2,12:04:14,36.06942729,24.87309347,Azada,Lars,Engineering,Engineer
2,12:04:27,36.06954658,24.87198474,Azada,Lars,Engineering,Engineer
2,12:04:37,36.06962892,24.87109221,Azada,Lars,Engineering,Engineer
2,12:04:51,36.06964839,24.86989051,Azada,Lars,Engineering,Engineer
2,12:05:01,36.0696427,24.86900434,Azada,Lars,Engineering,Engineer
2,12:05:14,36.07032705,24.86856555,Azada,Lars,Engineering,Engineer
2,12:05:27,36.07115017,24.86818652,Azada,Lars,Engineering,Engineer
2,12:05:38,36.0721169,24.86810355,Azada,Lars,Engineering,Engineer
2,12:05:53,36.07240068,24.86700391,Azada,Lars,Engineering,Engineer
