CarID,Timestamp,lat,long,LastName,FirstName,CurrentEmploymentType,CurrentEmploymentTitle
23,07:34:03,36.05843139,24.90121138,Lagos,Varja,Security,Badging Office
23,07:34:25,36.05808156,24.90218141,Lagos,Varja,Security,Badging Office
23,07:34:46,36.05732887,24.90180075,Lagos,Varja,Security,Badging Office
23,07:35:04,36.05652153,24.90132396,Lagos,Varja,Security,Badging Office
23,07:35:23,36.05578229,24.90082378,Lagos,Varja,Security,Badging Office
23,07:35:39,36.055057,24.9003626,Lagos,Varja,Security,Badging Office
23,07:35:59,36.05440097,24.90020773,Lagos,Varja,Security,Badging Office
23,07:36:13,36.05422101,24.90085446,Lagos,Varja,Security,Badging Office
23,07:56:13,36.05354422,24.90077733,Lagos,Varja,Security,Badging Office
23,07:56:31,36.05283632,24.90039695,Lagos,Varja,Security,Badging Office
23,07:56:58,36.05162782,24.89871686,Lagos,Varja,Security,Badging Office
23,07:57:16,36.05084466,24.89716958,Lagos,Varja,Security,Badging Office
23,07:57:38,36.05033644,24.89502304,Lagos,Varja,Security,Badging Office
23,07:57:50,36.05038909,24.89386962,Lagos,Varja,Security,Badging Office
23,07:58:02,36.05035659,24.89262031,Lagos,Varja,Security,Badging Office
23,07:58:18,36.05037616,24.89103371,Lagos,Varja,Security,Badging Office
23,07:58:30,36.05034646,24.88985766,Lagos,Varja,Security,Badging Office
23,07:58:45,36.05036132,24.88833876,Lagos,Varja,Security,Badging Office
23,07:59:01,36.05027448,24.88673182,Lagos,Varja,Security,Badging Office
23,07:59:13,36.05015286,24.88555628,Lagos,Varja,Security,Badging Office
23,07:59:25,36.05013276,24.88433932,Lagos,Varja,Security,Badging Office
23,07:59:37,36.05014728,24.88315787,Lagos,Varja,Security,Badging Office
23,07:59:49,36.05012793,24.88195904,Lagos,Varja,Security,Badging Office
23,07:59:59,36.0500151,24.88115935,Lagos,Varja,Security,Badging Office
23,08:00:11,36.04941387,24.88109275,Lagos,Varja,Security,Badging Office
23,08:00:21,36.04914403,24.88084861,Lagos,Varja,Security,Badging Office
23,08:00:32,36.0491824,24.88031577,Lagos,Varja,Security,Badging Office
23,08:00:43,36.04922314,24.87976432,Lagos,Varja,Security,Badging Office
