CarID,Timestamp,lat,long,LastName,FirstName,CurrentEmploymentType,CurrentEmploymentTitle
12,07:39:01,36.06776757,24.89915042,Cocinaro,Hideki,Security,Site Control
12,07:39:21,36.06689775,24.89964376,Cocinaro,Hideki,Security,Site Control
12,07:39:36,36.0666237,24.89907047,Cocinaro,Hideki,Security,Site Control
12,07:39:55,36.06570053,24.89906579,Cocinaro,Hideki,Security,Site Control
12,07:40:16,36.06468034,24.89881452,Cocinaro,Hideki,Security,Site Control
12,07:40:28,36.06417083,24.89841988,Cocinaro,Hideki,Security,Site Control
12,07:40:56,36.06299052,24.89767246,Cocinaro,Hideki,Security,Site Control
12,07:41:21,36.06329427,24.89650107,Cocinaro,Hideki,Security,Site Control
12,07:41:43,36.06285142,24.89574457,Cocinaro,Hideki,Security,Site Control
12,07:41:59,36.06251637,24.89515128,Cocinaro,Hideki,Security,Site Control
12,07:42:16,36.0628125,24.89431046,Cocinaro,Hideki,Security,Site Control
12,07:42:32,36.06307612,24.89362454,Cocinaro,Hideki,Security,Site Control
12,07:42:50,36.06342308,24.892707100000006,Cocinaro,Hideki,Security,Site Control
12,07:43:13,36.06322868,24.89165824,Cocinaro,Hideki,Security,Site Control
12,07:43:27,36.06312714,24.89098246,Cocinaro,Hideki,Security,Site Control
12,07:43:45,36.06321610000001,24.89015153,Cocinaro,Hideki,Security,Site Control
12,07:44:09,36.06312752,24.88893569,Cocinaro,Hideki,Security,Site Control
12,07:44:26,36.06315968,24.88808824,Cocinaro,Hideki,Security,Site Control
12,07:44:42,36.06356517,24.88748145,Cocinaro,Hideki,Security,Site Control
12,07:44:56,36.0636687,24.88686366,Cocinaro,Hideki,Security,Site Control
12,07:45:10,36.06369664,24.88609491,Cocinaro,Hideki,Security,Site Control
12,07:57:06,36.06335825,24.88592363,Cocinaro,Hideki,Security,Site Control
12,07:57:19,36.06270177,24.88587814,Cocinaro,Hideki,Security,Site Control
12,07:57:43,36.06153028,24.88561034,Cocinaro,Hideki,Security,Site Control
12,07:57:56,36.06154199,24.88492111,Cocinaro,Hideki,Security,Site Control
12,07:58:09,36.06159981,24.88427779,Cocinaro,Hideki,Security,Site Control
12,07:58:29,36.06083335,24.88403843,Cocinaro,Hideki,Security,Site Control
12,07:58:43,36.06074444,24.8833852,Cocinaro,Hideki,Security,Site Control
12,07:59:00,36.06069181,24.88259178,Cocinaro,Hideki,Security,Site Control
12,07:59:16,36.05990951,24.88247507,Cocinaro,Hideki,Security,Site Control
12,07:59:30,36.05921201,24.8824992,Cocinaro,Hideki,Security,Site Control
12,07:59:43,36.05855683,24.88249805,Cocinaro,Hideki,Security,Site Control
12,07:59:57,36.05788393,24.88242452,Cocinaro,Hideki,Security,Site Control
12,08:00:12,36.05716058,24.88246297,Cocinaro,Hideki,Security,Site Control
12,08:00:26,36.05643526,24.88248856,Cocinaro,Hideki,Security,Site Control
12,08:00:40,36.05573025,24.88247184,Cocinaro,Hideki,Security,Site Control
12,08:00:53,36.05509343,24.88247022,Cocinaro,Hideki,Security,Site Control
12,08:01:04,36.0545436,24.88247094,Cocinaro,Hideki,Security,Site Control
12,08:01:16,36.05393,24.8824992,Cocinaro,Hideki,Security,Site Control
12,08:01:28,36.05333148,24.88249026,Cocinaro,Hideki,Security,Site Control
12,08:01:39,36.05284982,24.88242489,Cocinaro,Hideki,Security,Site Control
12,08:01:54,36.05279862,24.88168905,Cocinaro,Hideki,Security,Site Control
12,08:02:05,36.05270706,24.88115944,Cocinaro,Hideki,Security,Site Control
12,08:02:16,36.05215455,24.88102355,Cocinaro,Hideki,Security,Site Control
12,08:02:27,36.05194998,24.88067617,Cocinaro,Hideki,Security,Site Control
12,08:02:38,36.05194775,24.8801324,Cocinaro,Hideki,Security,Site Control
12,08:02:48,36.05194829,24.87963414,Cocinaro,Hideki,Security,Site Control
12,08:02:59,36.05143864,24.87958457,Cocinaro,Hideki,Security,Site Control
12,08:03:10,36.05087667,24.87957531,Cocinaro,Hideki,Security,Site Control
12,08:03:22,36.05028672,24.87958085,Cocinaro,Hideki,Security,Site Control
12,08:03:34,36.04968523,24.87958293,Cocinaro,Hideki,Security,Site Control
12,08:03:45,36.04913286,24.87957989,Cocinaro,Hideki,Security,Site Control
12,08:03:55,36.04862707,24.87956786,Cocinaro,Hideki,Security,Site Control
12,08:04:08,36.04802465,24.87957143,Cocinaro,Hideki,Security,Site Control
12,12:11:08,36.04872666,24.87957433,Cocinaro,Hideki,Security,Site Control
12,12:11:20,36.04919566,24.88012614,Cocinaro,Hideki,Security,Site Control
12,12:11:30,36.04912845,24.88099031,Cocinaro,Hideki,Security,Site Control
12,12:11:40,36.04990308,24.88114496,Cocinaro,Hideki,Security,Site Control
12,12:11:51,36.05012254,24.88241509,Cocinaro,Hideki,Security,Site Control
12,12:12:03,36.05014968,24.88422942,Cocinaro,Hideki,Security,Site Control
12,12:12:13,36.05014439,24.88572196,Cocinaro,Hideki,Security,Site Control
12,12:12:23,36.05030859,24.88722696,Cocinaro,Hideki,Security,Site Control
12,12:12:37,36.05035787,24.8893005,Cocinaro,Hideki,Security,Site Control
12,12:12:54,36.05038887,24.89183414,Cocinaro,Hideki,Security,Site Control
12,12:13:11,36.05037507,24.89438058,Cocinaro,Hideki,Security,Site Control
12,12:13:30,36.0507959,24.89714239,Cocinaro,Hideki,Security,Site Control
12,12:13:43,36.05168772,24.89890871,Cocinaro,Hideki,Security,Site Control
12,12:14:01,36.05305589,24.90055211,Cocinaro,Hideki,Security,Site Control
12,12:14:18,36.05420773,24.9012872,Cocinaro,Hideki,Security,Site Control
12,12:14:39,36.05569136,24.90243262,Cocinaro,Hideki,Security,Site Control
12,13:59:14,36.05488886,24.90175203,Cocinaro,Hideki,Security,Site Control
12,13:59:29,36.05372903,24.90102497,Cocinaro,Hideki,Security,Site Control
12,13:59:51,36.05212991,24.89983367,Cocinaro,Hideki,Security,Site Control
12,14:00:10,36.05090674,24.89726844,Cocinaro,Hideki,Security,Site Control
12,14:00:24,36.0503769,24.8952923,Cocinaro,Hideki,Security,Site Control
12,14:00:44,36.05037149,24.89229993,Cocinaro,Hideki,Security,Site Control
12,14:01:00,36.05036884,24.88988358,Cocinaro,Hideki,Security,Site Control
12,14:01:14,36.05036465,24.88780187,Cocinaro,Hideki,Security,Site Control
12,14:01:26,36.05017942,24.88599868,Cocinaro,Hideki,Security,Site Control
12,14:01:39,36.05014814,24.88406389,Cocinaro,Hideki,Security,Site Control
12,14:01:50,36.0501305,24.88241091,Cocinaro,Hideki,Security,Site Control
